datetime	open	high	low	close	volume
04.06.2024 00:00	304.40000000000003	309.90000000000003	295.5	297.6	2174069
05.06.2024 00:00	298.85	300.95	287.95	287.95	596642
06.06.2024 00:00	294.1	298.95	294.1	297.6	561742
07.06.2024 00:00	298.45	302.95	297.65000000000003	302.2	763660
10.06.2024 00:00	302.95	304.95	297.6	298.95	341983
11.06.2024 00:00	299.90000000000003	301.2	291.90000000000003	293.45	257467
13.06.2024 00:00	290.95	299.45	287.95	293.75	385133
14.06.2024 00:00	295.95	298.95	295.45	298.95	182178
17.06.2024 00:00	300.25	301.2	296.95	297.95	190054
18.06.2024 00:00	297.95	299.35	293.95	294.75	71777
19.06.2024 00:00	296.95	297.75	291.75	293.1	131947
20.06.2024 00:00	294.75	297.6	291.90000000000003	291.95	198251
21.06.2024 00:00	293.95	295.45	290.95	292.15000000000003	73457
24.06.2024 00:00	293.95	294.95	292.45	292.45	68189
25.06.2024 00:00	293.95	296.75	292.45	294.15000000000003	45219
26.06.2024 00:00	294.15000000000003	297.7	293.95	294.85	55208
27.06.2024 00:00	296.95	297.6	292.95	294.90000000000003	73337
28.06.2024 00:00	295.45	296.90000000000003	289.45	289.85	171404
01.07.2024 00:00	290.95	291.90000000000003	289.45	289.95	57990
02.07.2024 00:00	290.95	293.90000000000003	282.95	293.25	148441
03.07.2024 00:00	293.95	297.40000000000003	289.45	290.95	253134
04.07.2024 00:00	290.90000000000003	291.45	283.65000000000003	283.65000000000003	52494
05.07.2024 00:00	284.75	284.75	274.5	276.95	56824
08.07.2024 00:00	279.95	279.95	257.95	267.95	76743
09.07.2024 00:00	267.85	269.75	252.20000000000002	259.2	90011
10.07.2024 00:00	259.2	263.0	241.5	249.4	257803
11.07.2024 00:00	248.75	261.95	246.75	261.95	96039
12.07.2024 00:00	261.95	261.95	259.40000000000003	260.75	38221
15.07.2024 00:00	260.75	261.90000000000003	257.35	257.35	58724
16.07.2024 00:00	257.25	259.35	255.10000000000002	257.1	48203
17.07.2024 00:00	257.1	259.35	252.4	253.85000000000002	117819
18.07.2024 00:00	253.95000000000002	253.95000000000002	246.55	248.4	129373
19.07.2024 00:00	248.45000000000002	253.9	247.65	249.85000000000002	234951
22.07.2024 00:00	249.95000000000002	252.9	246.55	247.95000000000002	173354
